source_file,scope,level_id,level,topic_id,topic,card_id,pl_surface,en_gloss,classification_basis,entry_type,lemma_candidate,lemma_confidence,surface_sie_form,pair_raw,pair_lemmas,relation_type,related_ids,sense_groups,is_mature,case_guidance_status,case_ids_raw,hint_evidence,example_evidence,surface_normalized,duplicate_surface_group_size,flashcard_eligible,search_eligible,typeit_eligible,listening_eligible,mixed_eligible,accepted_answers_count,source_match_audit_class,book_indexes,linked_repository_form_source_entry_numbers,opposite_reflexivity_collision_entry_numbers,uncertainty_note
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-quantities-money,Ilości i pieniądze,a2-quantities-money-002,kosztować,to cost,infinitive-headed Polish label + English verbal gloss,lemma,kosztować,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,czas. · to kosztuje dziesięć złotych.,Kawa kosztuje piętnaście złotych.,kosztować,1,true,true,true,true,true,0,exact,174,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-quantities-money,Ilości i pieniądze,a2-quantities-money-022,płacić kartą,to pay by card,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,płacić,high-surface; semantic sense unresolved,false,,,contrast,a2-quantities-money-026,,false,explicit-case-name-in-card-text,instrumental,Instrumental: kartą.,Czy mogę zapłacić kartą?,płacić kartą,1,true,true,true,true,true,0,exact,406,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-quantities-money,Ilości i pieniądze,a2-quantities-money-026,płacić gotówką,to pay in cash,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,płacić,high-surface; semantic sense unresolved,false,,,contrast,a2-quantities-money-022,,false,explicit-case-name-in-card-text,instrumental,Instrumental: gotówką.,Wolę płacić gotówką.,płacić gotówką,1,true,true,true,true,true,0,exact,406,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-directions-orientation,Kierunki i orientacja,a2-directions-orientation-005,skręcić w lewo,to turn left,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,skręcić,high-surface; semantic sense unresolved,false,,,contrast,a2-directions-orientation-023,,false,none-structured; inspect free text/context,,'w lewo' = to the left.,Proszę skręcić w lewo.,skręcić w lewo,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-directions-orientation,Kierunki i orientacja,a2-directions-orientation-023,skręcić w prawo,to turn right,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,skręcić,high-surface; semantic sense unresolved,false,,,contrast,a2-directions-orientation-005,,false,none-structured; inspect free text/context,,'w prawo' = to the right.,Na rogu proszę skręcić w prawo.,skręcić w prawo,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-directions-orientation,Kierunki i orientacja,a2-directions-orientation-006,iść wzdłuż,to go along,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,iść,high-surface; semantic sense unresolved,false,,,,,,false,explicit-case-name-in-card-text,dopełniacz,+ dopełniacz · wzdłuż ulicy = along the street.,Proszę iść wzdłuż rzeki.,iść wzdłuż,1,true,true,true,true,true,0,exact,143,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-directions-orientation,Kierunki i orientacja,a2-directions-orientation-007,minąć,to pass / go past,infinitive-headed Polish label + English verbal gloss,lemma,minąć,high-surface; semantic sense unresolved,false,,,,,,false,explicit-case-name-in-card-text,biernik,dok. + biernik · minąć kościół = pass the church.,Proszę minąć park i skręcić w lewo.,minąć,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-directions-orientation,Kierunki i orientacja,a2-directions-orientation-020,zabłądzić,to get lost,infinitive-headed Polish label + English verbal gloss,lemma,zabłądzić,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,dok. · zabłądziłem = I've got lost.,"Chyba zabłądziłem, gdzie jestem?",zabłądzić,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-nature-animals,Przyroda i zwierzęta,a2-nature-animals-021,iść na spacer,to go for a walk,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,iść,high-surface; semantic sense unresolved,false,iść / pójść,iść;pójść,,,,false,none-structured; inspect free text/context,,'spacer' = a walk for pleasure.,Po pracy idę na spacer do parku.,iść na spacer,1,true,true,true,true,true,0,exact,143,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-holidays-traditions,Święta i tradycje,a2-holidays-traditions-018,świętować,to celebrate,infinitive-headed Polish label + English verbal gloss,lemma,świętować,high-surface; semantic sense unresolved,false,świętować (impf only),świętować,,,,false,none-structured; inspect free text/context,,"świętuję, świętujesz. 'obchodzić' also = to celebrate.",Świętujemy dziś rocznicę ślubu.,świętować,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-a2.js,core-A1-B1-lexical-card,a2,A2,a2-holidays-traditions,Święta i tradycje,a2-holidays-traditions-019,zapraszać,to invite,infinitive-headed Polish label + English verbal gloss,lemma,zapraszać,high-surface; semantic sense unresolved,false,zapraszać / zaprosić,zapraszać;zaprosić,,,,false,none-structured; inspect free text/context,,"zapraszam, zapraszasz. 'Zapraszam!' also = come in / help yourself.",Zapraszam cię na moje urodziny.,zapraszać,1,true,true,true,true,true,0,exact,923,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-getting-things-done,Załatwianie spraw,b1-getting-things-done-001,załatwiać sprawy,to run errands,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,załatwiać,high-surface; semantic sense unresolved,false,załatwiać / załatwić sprawy,załatwiać;załatwić,,,,false,none-structured; inspect free text/context,,Verb phrase.,Muszę dzisiaj załatwić kilka spraw na mieście.,załatwiać sprawy,1,true,true,true,true,true,0,exact,907,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-getting-things-done,Załatwianie spraw,b1-getting-things-done-010,podpisać umowę,to sign a contract,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,podpisać,high-surface; semantic sense unresolved,false,podpisywać / podpisać umowę,podpisywać;podpisać,,,,false,none-structured; inspect free text/context,,Verb phrase.,"Zanim wynajmiesz mieszkanie, musisz podpisać umowę.",podpisać umowę,1,true,true,true,true,true,0,unreviewed-linked-form-only,,426,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-getting-things-done,Załatwianie spraw,b1-getting-things-done-011,obciąć włosy,to get a haircut,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,obciąć,high-surface; semantic sense unresolved,false,obcinać / obciąć włosy,obcinać;obciąć,,,,false,none-structured; inspect free text/context,,Literally 'to cut hair'.,Idę do fryzjera obciąć włosy.,obciąć włosy,1,true,true,true,true,true,0,unreviewed-linked-form-only,,278,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-getting-things-done,Załatwianie spraw,b1-getting-things-done-012,odebrać,to pick up / collect,infinitive-headed Polish label + English verbal gloss,lemma,odebrać,high-surface; semantic sense unresolved,false,odbierać / odebrać,odbierać;odebrać,,,,false,none-structured; inspect free text/context,,Verb. 'Odbieram' = I pick up.,Muszę odebrać paczkę z paczkomatu.,odebrać,1,true,true,true,true,true,0,unreviewed-linked-form-only,,297,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-getting-things-done,Załatwianie spraw,b1-getting-things-done-015,odwołać wizytę,to cancel an appointment,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,odwołać,high-surface; semantic sense unresolved,false,odwoływać / odwołać wizytę,odwoływać;odwołać,,,,false,none-structured; inspect free text/context,,Verb phrase.,Niestety muszę odwołać naszą dzisiejszą wizytę.,odwołać wizytę,1,true,true,true,true,true,0,unreviewed-linked-form-only,,339,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-expressing-opinions,Wyrażanie opinii,b1-expressing-opinions-012,Przekonać,To convince,infinitive-headed Polish label + English verbal gloss,lemma,przekonać,high-surface; semantic sense unresolved,false,przekonywać / przekonać,przekonywać;przekonać,,,,false,none-structured; inspect free text/context,,Verb.,Spróbuję go do tego przekonać.,przekonać,1,true,true,true,true,true,0,unreviewed-linked-form-only,,507,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-004,oszczędzać,to save money,infinitive-headed Polish label + English verbal gloss,lemma,oszczędzać,high-surface; semantic sense unresolved,false,oszczędzać / zaoszczędzić,oszczędzać;zaoszczędzić,,,,false,none-structured; inspect free text/context,,Verb.,Staram się oszczędzać na wakacje.,oszczędzać,2,true,true,true,true,true,0,exact,377,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-006,zarabiać,to earn,infinitive-headed Polish label + English verbal gloss,lemma,zarabiać,high-surface; semantic sense unresolved,false,zarabiać / zarobić,zarabiać;zarobić,,,,false,none-structured; inspect free text/context,,Verb. 'Zarabiam' = I earn. A woman says: Chciałabym.,Chciałbym zarabiać więcej pieniędzy.,zarabiać,1,true,true,true,true,true,0,exact,924,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-007,wydawać,to spend (money),infinitive-headed Polish label + English verbal gloss,lemma,wydawać,high-surface; semantic sense unresolved,false,wydawać / wydać,wydawać;wydać,,,,false,none-structured; inspect free text/context,,Verb. 'Wydaję' = I spend.,Ona wydaje dużo na ubrania.,wydawać,1,true,true,true,true,true,0,exact,823,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-009,pożyczyć,to borrow / to lend,infinitive-headed Polish label + English verbal gloss,lemma,pożyczyć,high-surface; semantic sense unresolved,false,pożyczać / pożyczyć,pożyczać;pożyczyć,,,,false,none-structured; inspect free text/context,,Context determines which one it is.,Czy możesz mi pożyczyć stówę?,pożyczyć,1,true,true,true,true,true,0,unreviewed-linked-form-only,,482,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-011,wypłacić gotówkę,to withdraw cash,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,wypłacić,high-surface; semantic sense unresolved,false,wypłacać / wypłacić gotówkę,wypłacać;wypłacić,,,,false,none-structured; inspect free text/context,,Verb phrase.,Muszę wypłacić gotówkę z bankomatu.,wypłacić gotówkę,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-013,płacić rachunki,to pay bills,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,płacić,high-surface; semantic sense unresolved,false,płacić / zapłacić rachunki,płacić;zapłacić,,,,false,none-structured; inspect free text/context,,Verb phrase.,Nienawidzę płacić rachunków na początku miesiąca.,płacić rachunki,1,true,true,true,true,true,0,exact,406,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-money-finance,Pieniądze i finanse,b1-money-finance-014,inwestować,to invest,infinitive-headed Polish label + English verbal gloss,lemma,inwestować,high-surface; semantic sense unresolved,false,inwestować / zainwestować,inwestować;zainwestować,,,,false,none-structured; inspect free text/context,,Verb. A woman says: Zaczęłam.,Zacząłem inwestować na giełdzie.,inwestować,2,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-career,Życie zawodowe i kariera,b1-career-008,zatrudnić,to hire,infinitive-headed Polish label + English verbal gloss,lemma,zatrudnić,high-surface; semantic sense unresolved,false,zatrudniać / zatrudnić,zatrudniać;zatrudnić,,,,false,none-structured; inspect free text/context,,Verb.,Firma planuje zatrudnić nowe osoby.,zatrudnić,1,true,true,true,true,true,0,unreviewed-linked-form-only,,936,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-career,Życie zawodowe i kariera,b1-career-009,zwolnić się,to quit / resign,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,zwolnić się,high-surface; semantic sense unresolved,true,zwalniać się / zwolnić się,zwalniać się;zwolnić się,,,,false,none-structured; inspect free text/context,,Reflexive verb.,"Nie lubię tej pracy, chyba się zwolnię.",zwolnić się,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-career,Życie zawodowe i kariera,b1-career-013,negocjować,to negotiate,infinitive-headed Polish label + English verbal gloss,lemma,negocjować,high-surface; semantic sense unresolved,false,negocjować / wynegocjować,negocjować;wynegocjować,,,,false,none-structured; inspect free text/context,,Verb.,Chcę negocjować warunki umowy.,negocjować,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-character-emotions,Charakter i emocje,b1-character-emotions-001,zmienić zdanie,to change one's mind,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,zmienić,high-surface; semantic sense unresolved,false,zmieniać / zmienić zdanie,zmieniać;zmienić,,,,false,none-structured; inspect free text/context,,Verb phrase. A woman says: Miałam / zmieniłam.,"Miałem tam iść, ale zmieniłem zdanie.",zmienić zdanie,1,true,true,true,true,true,0,unreviewed-linked-form-only,,966,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-character-emotions,Charakter i emocje,b1-character-emotions-002,mieć poczucie humoru,to have a sense of humour,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,mieć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Verb phrase.,On ma świetne poczucie humoru.,mieć poczucie humoru,1,true,true,true,true,true,0,exact,214,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-character-emotions,Charakter i emocje,b1-character-emotions-008,denerwować się,to get nervous / angry,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,denerwować się,high-surface; semantic sense unresolved,true,denerwować się / zdenerwować się,denerwować się;zdenerwować się,,,,false,none-structured; inspect free text/context,,Reflexive verb.,"Proszę się nie denerwować, wszystko naprawimy.",denerwować się,1,true,true,true,true,true,0,exact,64,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-character-emotions,Charakter i emocje,b1-character-emotions-010,bać się,to be afraid,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,bać się,high-surface; semantic sense unresolved,true,bać się (impf only),bać się,,,,false,explicit-case-name-in-card-text,genitive,Verb. Followed by Genitive case.,Boję się pająków i latania samolotem.,bać się,1,true,true,true,true,true,0,exact,5,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-character-emotions,Charakter i emocje,b1-character-emotions-011,cieszyć się,to be glad / happy,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,cieszyć się,high-surface; semantic sense unresolved,true,cieszyć się / ucieszyć się,cieszyć się;ucieszyć się,,,,false,none-structured; inspect free text/context,,Reflexive verb.,"Bardzo się cieszę, że cię widzę.",cieszyć się,1,true,true,true,true,true,0,exact,45,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-character-emotions,Charakter i emocje,b1-character-emotions-012,być z siebie dumnym,to be proud of oneself,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,być,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Verb phrase. A woman says: Zdałam / dumna.,"Zdałem ten trudny egzamin, jestem z siebie dumny.",być z siebie dumnym,1,true,true,true,true,true,0,exact,25,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-media-technology,Media i technologia,b1-media-technology-002,ściągnąć,to download,infinitive-headed Polish label + English verbal gloss,lemma,ściągnąć,high-surface; semantic sense unresolved,false,ściągać / ściągnąć,ściągać;ściągnąć,,,,false,none-structured; inspect free text/context,,"Informal, very common.",Musisz ściągnąć nowy plik z internetu.,ściągnąć,1,true,true,true,true,true,0,unreviewed-linked-form-only,,686,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-media-technology,Media i technologia,b1-media-technology-006,zalogować się,to log in,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,zalogować się,high-surface; semantic sense unresolved,true,logować się / zalogować się,logować się;zalogować się,,,,false,none-structured; inspect free text/context,,Reflexive verb.,"Musisz się zalogować, żeby zobaczyć zdjęcia.",zalogować się,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-media-technology,Media i technologia,b1-media-technology-007,wylogować się,to log out,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,wylogować się,high-surface; semantic sense unresolved,true,wylogowywać się / wylogować się,wylogowywać się;wylogować się,,,,false,none-structured; inspect free text/context,,Reflexive verb.,"Pamiętaj, żeby się wylogować z aplikacji bankowej.",wylogować się,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-media-technology,Media i technologia,b1-media-technology-008,udostępnić,to share (online),infinitive-headed Polish label + English verbal gloss,lemma,udostępnić,high-surface; semantic sense unresolved,false,udostępniać / udostępnić,udostępniać;udostępnić,,,,false,none-structured; inspect free text/context,,Verb.,Udostępnij ten artykuł na swoim profilu.,udostępnić,1,true,true,true,true,true,0,unreviewed-linked-form-only,,723,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-healthy-lifestyle,Zdrowy styl życia,b1-healthy-lifestyle-003,odżywiać się,to eat / to nourish oneself,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,odżywiać się,high-surface; semantic sense unresolved,true,odżywiać się (impf only),odżywiać się,,,verb-to-eat,false,none-structured; inspect free text/context,,'zdrowo się odżywiać' = to eat healthily.,Staram się zdrowo odżywiać.,odżywiać się,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-healthy-lifestyle,Zdrowy styl życia,b1-healthy-lifestyle-006,schudnąć,to lose weight,infinitive-headed Polish label + English verbal gloss,lemma,schudnąć,high-surface; semantic sense unresolved,false,chudnąć / schudnąć,chudnąć;schudnąć,,,,false,none-structured; inspect free text/context,,Opposite: 'przytyć' (to gain weight).,Chcę schudnąć pięć kilogramów.,schudnąć,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-healthy-lifestyle,Zdrowy styl życia,b1-healthy-lifestyle-007,ćwiczyć,to exercise / to work out,infinitive-headed Polish label + English verbal gloss,lemma,ćwiczyć,high-surface; semantic sense unresolved,false,ćwiczyć / poćwiczyć,ćwiczyć;poćwiczyć,,,,false,none-structured; inspect free text/context,,"ćwiczę, ćwiczysz. Also 'to practise'.",Ćwiczę trzy razy w tygodniu.,ćwiczyć,1,true,true,true,true,true,0,exact,55,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-healthy-lifestyle,Zdrowy styl życia,b1-healthy-lifestyle-012,dbać o siebie,to take care of oneself,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,dbać,high-surface; semantic sense unresolved,false,dbać / zadbać,dbać;zadbać,,,,false,explicit-case-name-in-card-text,accusative,'dbać o' + accusative.,Warto dbać o siebie każdego dnia.,dbać o siebie,1,true,true,true,true,true,0,exact,60,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-healthy-lifestyle,Zdrowy styl życia,b1-healthy-lifestyle-016,odpoczywać,to rest,infinitive-headed Polish label + English verbal gloss,lemma,odpoczywać,high-surface; semantic sense unresolved,false,odpoczywać / odpocząć,odpoczywać;odpocząć,,,,false,none-structured; inspect free text/context,,"odpoczywam, odpoczywasz.",Musisz czasem odpocząć.,odpoczywać,2,true,true,true,true,true,0,exact,327,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-healthy-lifestyle,Zdrowy styl życia,b1-healthy-lifestyle-017,relaksować się,to relax,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,relaksować się,high-surface; semantic sense unresolved,true,relaksować się / zrelaksować się,relaksować się;zrelaksować się,,,,false,none-structured; inspect free text/context,,'zrelaksowany' = relaxed.,"Relaksuję się, słuchając muzyki.",relaksować się,1,true,true,true,true,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-003,umówić się na randkę,to arrange a date,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,umówić się,high-surface; semantic sense unresolved,true,umawiać się / umówić się,umawiać się;umówić się,,,,false,none-structured; inspect free text/context,,'umówić się z kimś' = to make a date with someone.,Umówiłem się z nią na kawę.,umówić się na randkę,1,true,true,true,true,true,0,unreviewed-linked-form-only,,736,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-004,zakochać się,to fall in love,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,zakochać się,high-surface; semantic sense unresolved,true,zakochiwać się / zakochać się,zakochiwać się;zakochać się,,,,false,explicit-case-name-in-card-text,locative,'zakochać się w kimś' + locative.,Zakochałem się w niej od pierwszego wejrzenia.,zakochać się,1,true,true,true,true,true,0,unreviewed-linked-form-only,,899,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-005,kochać,to love,infinitive-headed Polish label + English verbal gloss,lemma,kochać,high-surface; semantic sense unresolved,false,,,contrast,b1-relationships-022,,false,none-structured; inspect free text/context,,Strong and romantic.,Kocham cię.,kochać,2,true,true,true,true,true,0,exact,162,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-022,lubić,to like,infinitive-headed Polish label + English verbal gloss,lemma,lubić,high-surface; semantic sense unresolved,false,,,contrast,b1-relationships-005,,false,none-structured; inspect free text/context,,Weaker than 'kochać'.,Lubię cię.,lubić,2,true,true,true,true,true,0,exact,197,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-011,rozstać się,to break up,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,rozstać się,high-surface; semantic sense unresolved,true,rozstawać się / rozstać się,rozstawać się;rozstać się,,,,false,explicit-case-name-in-card-text,instrumental,'rozstać się z kimś' + instrumental.,Rozstali się po pięciu latach.,rozstać się,1,true,true,true,true,true,0,unreviewed-linked-form-only,,613,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-012,tęsknić,to miss (someone),infinitive-headed Polish label + English verbal gloss,lemma,tęsknić,high-surface; semantic sense unresolved,false,tęsknić / zatęsknić,tęsknić;zatęsknić,,,,false,explicit-case-name-in-card-text,instrumental,'tęsknić za kimś' + instrumental.,"Tęsknię za tobą, kiedy wyjeżdżasz.",tęsknić,1,true,true,true,true,true,0,exact,696,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-relationships,Relacje i związki,b1-relationships-014,pokłócić się,to have an argument,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,pokłócić się,high-surface; semantic sense unresolved,true,kłócić się / pokłócić się,kłócić się;pokłócić się,,,,false,none-structured; inspect free text/context,,'pokłócić się z kimś o coś'.,Pokłóciliśmy się o pieniądze.,pokłócić się,1,true,true,true,true,true,0,unreviewed-linked-form-only,,161,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
